Date_Time,Temperature (°C),Humidity (%),Occupancy,Appliance Usage (kWh),Historical Energy Consumption (kWh),Weather Condition,Block,Energy Consumption (kWh)
09/07/2020 21:00,19.01,39.97,8,2.2,34.53,Cloudy,SNCO 14B,18.61
09/07/2020 22:00,29.82,40.14,8,1.57,56.77,Windy,SOQ 18,25.28
09/07/2020 23:00,26.45,56.82,3,3.87,69.56,Windy,SNCO 11A,25.04
10/07/2020 00:00,28.4,68.71,3,1.87,25.4,Clear,SOQ 16,19.44
10/07/2020 01:00,33.91,69.1,2,1.83,23.66,Cloudy,SNCO 2A,39.91
10/07/2020 02:00,28.54,44.57,7,2.48,43.01,Windy,SNCO 5A,33.23
10/07/2020 03:00,16.27,32.82,1,3.21,51.32,Clear,SOQ 12,23.78
10/07/2020 04:00,31.47,50.63,5,0.93,60.74,Cloudy,SNCO 1A,36.2
10/07/2020 05:00,11.77,59.61,10,4.26,42.21,Windy,CBQ 26,21.83
10/07/2020 06:00,20.89,48.68,8,2.73,27.46,Windy,SNCO 19B,27.21
10/07/2020 07:00,21.64,59.26,6,1.25,32.02,Cloudy,MOQ 6,33
10/07/2020 08:00,10.86,40.09,7,1.07,31.07,Rain,SNCO 1B,27.06
10/07/2020 09:00,28.2,78.19,2,0.91,20.59,Rain,MOQ 18,20.83
10/07/2020 10:00,34.56,74.11,2,2.95,25.06,Rain,MOQ 7,30.63
10/07/2020 11:00,22.83,43.23,0,3.63,57.72,Windy,CBQ 1,28.61
10/07/2020 12:00,15.53,47.65,9,0.67,47.42,Clear,CBQ 17,30.36
10/07/2020 13:00,25.37,76.49,8,3.78,50.02,Windy,CBQ 25,31.93
10/07/2020 14:00,28.45,35.27,6,4.44,59.1,Rain,SOQ 2,21.25
10/07/2020 15:00,13.43,32.79,8,4.79,39.36,Windy,SOQ 13,23.19
10/07/2020 16:00,27.14,61.39,5,3.26,46.97,Cloudy,CBQ 20,16.69
10/07/2020 17:00,18.68,62.07,3,4.89,32.09,Cloudy,CBQ 25,21.26
10/07/2020 18:00,22.06,47.38,6,4.4,35.88,Cloudy,MOQ 15,22.08
10/07/2020 19:00,18.45,35.17,1,0.7,48.86,Windy,SOQ 8,36.84
10/07/2020 20:00,27.47,52.02,1,2.68,21.11,Cloudy,SOQ 16,27.77
10/07/2020 21:00,15.09,63.79,0,2.19,47.1,Rain,SOQ 1,21.93
10/07/2020 22:00,15.18,77.35,10,0.57,46.6,Windy,CBQ 11,28.98
10/07/2020 23:00,27.27,45.46,5,3.61,37.08,Cloudy,MOQ 17,27.28
11/07/2020 00:00,17.95,57.28,5,3.73,52.03,Rain,SNCO 18B,21.84
11/07/2020 01:00,21.05,35.74,9,4.87,55.76,Cloudy,MOQ 1,31.53
11/07/2020 02:00,19.79,37.52,10,2.35,67.1,Windy,CBQ 7,28.18
11/07/2020 03:00,12.02,53.13,9,2.35,52.95,Rain,CBQ 14,27.68
11/07/2020 04:00,18.79,69.15,10,1.91,59.71,Clear,SOQ 11,39.16
11/07/2020 05:00,17.99,41.59,6,2.83,24.98,Windy,CBQ 16,15.7
11/07/2020 06:00,18.67,62.63,6,4.94,65.36,Cloudy,MOQ 4,36.42
11/07/2020 07:00,17.91,50.63,10,4.39,23.31,Windy,SOQ 6,18.28
11/07/2020 08:00,17.94,41.23,10,0.82,62.92,Clear,CBQ 7,36.01
11/07/2020 09:00,27.61,48.81,3,1.22,28.08,Rain,SNCO 20A,33.72
11/07/2020 10:00,18.15,65.78,2,3.53,57.21,Clear,SNCO 1B,35.9
11/07/2020 11:00,26.89,42.82,5,3.22,55.04,Clear,CBQ 12,38.6
11/07/2020 12:00,22.29,39.1,4,4.04,53.06,Rain,SOQ 3,33.32
11/07/2020 13:00,24.79,32.01,3,1.97,57.01,Rain,SOQ 9,25.58
11/07/2020 14:00,30.78,65.97,2,4.91,45.11,Windy,SOQ 12,22.58
11/07/2020 15:00,20.01,67.39,8,4.1,32.43,Cloudy,MOQ 1,39.03
11/07/2020 16:00,33.02,79.44,9,1.08,32.33,Rain,MOQ 16,28.08
11/07/2020 17:00,14.16,75.74,1,3.48,55.62,Windy,SNCO 5B,34.72
11/07/2020 18:00,34.29,57.23,7,4.95,62.49,Rain,SNCO 15B,31.34
11/07/2020 19:00,28.96,38.04,3,2.36,53.76,Windy,SNCO 19B,26.98
11/07/2020 20:00,12.93,56.05,1,0.95,68.73,Cloudy,SOQ 5,21.63
11/07/2020 21:00,27.73,72.41,2,1.1,67.35,Cloudy,CBQ 13,23.19
11/07/2020 22:00,16.11,69.34,3,2.53,43.8,Windy,CBQ 21,27.35
11/07/2020 23:00,23.72,79.59,10,1.37,20.63,Clear,MOQ 9,28.34
12/07/2020 00:00,28.95,74.27,2,4.91,54.33,Rain,SOQ 12,38.95
12/07/2020 01:00,33.91,78.72,0,3,62.37,Windy,CBQ 26,23.62
12/07/2020 02:00,14.26,37.31,1,1.29,38.46,Rain,SOQ 4,15.35
12/07/2020 03:00,30.85,41.66,4,2.63,45.72,Clear,CBQ 25,18.48
12/07/2020 04:00,17.19,45.04,9,1.75,47.39,Clear,SOQ 1,32.53
12/07/2020 05:00,20.64,64.63,3,4,65.84,Cloudy,SOQ 7,26.66
12/07/2020 06:00,10.21,53.59,8,1.71,35.87,Cloudy,MOQ 13,22.64
12/07/2020 07:00,29.56,49.73,9,3.37,20.9,Windy,MOQ 12,33.12
12/07/2020 08:00,22.84,59.74,3,3.61,42.34,Cloudy,MOQ 8,17.83
12/07/2020 09:00,16.84,53.22,3,3.48,24.44,Rain,SOQ 14,36.99
12/07/2020 10:00,33.27,71.37,1,4.2,24.58,Windy,MOQ 4,16.19
12/07/2020 11:00,21.17,64.37,1,1.08,34.87,Windy,SNCO 9A,32.9
12/07/2020 12:00,28.2,64.96,7,4.1,63.58,Windy,MOQ 14,33.02
12/07/2020 13:00,15.75,66.64,3,3.2,23.2,Windy,CBQ 6,36.69
12/07/2020 14:00,12.77,79.48,7,3.02,33.58,Rain,CBQ 21,18.43
12/07/2020 15:00,33.21,44.7,4,0.98,39.1,Windy,SNCO 4B,17.9
12/07/2020 16:00,27.67,59.1,7,0.6,61.15,Windy,SNCO 19A,19.56
12/07/2020 17:00,19.6,49.28,2,0.8,34.68,Cloudy,SOQ 2,36.43
12/07/2020 18:00,19.51,44.26,4,1.78,55.59,Rain,SOQ 11,34.89
12/07/2020 19:00,34.44,68.28,4,0.53,43,Windy,MOQ 16,39.61
12/07/2020 20:00,20.62,75.58,8,3.01,60.77,Windy,MOQ 3,32.57
12/07/2020 21:00,26.22,62.13,2,4.38,58.07,Rain,SOQ 1,25.37
12/07/2020 22:00,20.07,71.96,6,4.39,63.6,Cloudy,MOQ 19,31.91
12/07/2020 23:00,15.53,56.73,4,4.21,23.16,Clear,MOQ 6,15.69
13/07/2020 00:00,20.75,78.87,1,2.31,61.96,Clear,MOQ 7,36.18
13/07/2020 01:00,18.45,69.81,7,2.24,50.14,Rain,MOQ 13,22.98
13/07/2020 02:00,18.74,79.31,6,3.69,55.79,Clear,SOQ 19,38.43
13/07/2020 03:00,25.97,62.42,8,4.57,22.27,Clear,SNCO 3A,30.29
13/07/2020 04:00,26.56,56.62,2,1.95,47.82,Windy,SNCO 15A,28.58
13/07/2020 05:00,29.17,37.45,7,4.02,52.88,Windy,MOQ 10,19.56
13/07/2020 06:00,28.57,70.74,9,0.98,33.86,Rain,CBQ 26,28.89
13/07/2020 07:00,33.8,31.41,3,0.78,37.3,Windy,SOQ 17,26.26
13/07/2020 08:00,10.54,41.94,10,4.27,57.72,Windy,MOQ 3,39.51
13/07/2020 09:00,27.48,79.93,5,4.18,35.84,Rain,SNCO 12B,22.22
13/07/2020 10:00,13.7,79.36,5,2.51,29.74,Windy,CBQ 17,25.81
13/07/2020 11:00,10.15,75.02,3,3.28,39.42,Cloudy,MOQ 7,38.19
13/07/2020 12:00,34.48,43.6,7,0.82,61.82,Windy,SNCO 9B,17.25
13/07/2020 13:00,15.2,48.55,6,2.84,30.37,Rain,MOQ 17,37.08
13/07/2020 14:00,26.93,54.76,8,4.5,46.48,Windy,MOQ 11,20.16
13/07/2020 15:00,23.62,49.17,1,1.51,52.7,Cloudy,SNCO 13B,16.64
13/07/2020 16:00,25.03,36.24,10,1.3,25.1,Windy,SNCO 11A,33.61
13/07/2020 17:00,14.86,49.04,6,1.61,65.4,Rain,CBQ 16,31.6
13/07/2020 18:00,34.47,55.12,5,1.2,36.97,Clear,MOQ 17,37.49
13/07/2020 19:00,12.63,36.04,3,2.3,53.64,Cloudy,SNCO 7A,28.22
13/07/2020 20:00,30.18,42.59,7,0.97,57.14,Cloudy,MOQ 13,22.52
13/07/2020 21:00,33.62,79.22,5,2.94,22.05,Cloudy,CBQ 23,33.31
13/07/2020 22:00,18.58,78.03,0,2.77,69.42,Clear,CBQ 2,39.02
13/07/2020 23:00,30.84,42.51,0,0.92,52.28,Cloudy,MOQ 5,27.88
14/07/2020 00:00,12.44,72.3,3,2.96,34.82,Cloudy,CBQ 2,19
14/07/2020 01:00,25.33,34.5,1,1.38,21.81,Windy,SNCO 10B,16.25
14/07/2020 02:00,27.91,46.52,10,3.43,64.6,Rain,CBQ 29,25.29
14/07/2020 03:00,16.57,41.14,6,1.64,61.38,Rain,MOQ 5,30.2
14/07/2020 04:00,32.58,74.13,4,2.04,45.2,Clear,MOQ 15,34.45
14/07/2020 05:00,19.4,72.22,8,1.08,45.46,Cloudy,MOQ 5,19.3
14/07/2020 06:00,19.09,76.82,10,4.18,38.58,Clear,MOQ 5,31.73
14/07/2020 07:00,14.12,30.47,3,0.96,41.13,Rain,SNCO 5B,19.52
14/07/2020 08:00,20.59,46.55,2,1.32,23.43,Cloudy,CBQ 24,32.17
14/07/2020 09:00,20.54,78.74,1,2.36,31.75,Rain,MOQ 4,29.49
14/07/2020 10:00,16.77,66.1,8,4.32,62.38,Clear,SOQ 19,22.61
14/07/2020 11:00,26.5,48.19,7,0.52,48.33,Cloudy,MOQ 1,16.77
14/07/2020 12:00,34.96,48.31,9,2.52,33.11,Cloudy,SNCO 9A,36.13
14/07/2020 13:00,20.25,48.59,3,4.13,43.14,Clear,CBQ 7,22.3
14/07/2020 14:00,25.11,72.05,9,3.61,27.09,Windy,SOQ 8,18.14
14/07/2020 15:00,23.01,75.74,6,4.39,48.6,Clear,CBQ 15,15.81
14/07/2020 16:00,25.67,75.73,6,2.66,33.92,Clear,MOQ 12,32.12
14/07/2020 17:00,17.03,76.34,10,0.73,61.04,Cloudy,CBQ 3,17.68
14/07/2020 18:00,10.31,50.51,1,1.88,41.09,Cloudy,SNCO 5B,20.1
14/07/2020 19:00,17.28,75.91,1,3.41,34.5,Rain,SNCO 9A,28.75
14/07/2020 20:00,15.61,59.53,4,3.5,29.91,Rain,SOQ 6,16.27
14/07/2020 21:00,25.36,69.48,1,0.71,69.27,Clear,MOQ 12,24.69
14/07/2020 22:00,19.89,55.4,4,1.76,55.36,Windy,CBQ 20,38.92
14/07/2020 23:00,17.22,78.01,1,2.1,46.29,Cloudy,SNCO 14A,16.78
15/07/2020 00:00,19.31,48.05,10,4.65,45.53,Cloudy,CBQ 21,36.19
15/07/2020 01:00,26.78,61.49,4,4.03,48.11,Rain,SNCO 20B,25.03
15/07/2020 02:00,34.75,38.96,3,0.74,29.96,Cloudy,CBQ 7,32.34
15/07/2020 03:00,33.57,69.78,8,1.31,43.58,Rain,CBQ 7,18.73
15/07/2020 04:00,29.17,64.21,3,4.58,61.27,Clear,SOQ 1,17.11
15/07/2020 05:00,27.42,48.78,9,3.57,31.99,Windy,MOQ 12,39.58
15/07/2020 06:00,28.31,71.41,9,3.6,32.12,Cloudy,SNCO 13A,34.58
15/07/2020 07:00,18.77,57.96,8,4.39,66.31,Rain,CBQ 29,37.33
15/07/2020 08:00,19.69,76.49,9,0.66,36.63,Rain,SOQ 16,35.76
15/07/2020 09:00,27.99,40.21,7,2.01,68.87,Windy,MOQ 12,25.73
15/07/2020 10:00,17.4,55.09,5,1.08,68.89,Rain,MOQ 3,28.46
15/07/2020 11:00,23.29,60.43,10,4.71,45.99,Clear,SNCO 3A,19.95
15/07/2020 12:00,31.54,37.94,0,2.75,25.14,Clear,MOQ 8,32.29
15/07/2020 13:00,11.65,77.77,10,2.3,57.99,Cloudy,MOQ 3,15.49
15/07/2020 14:00,16.65,67.88,8,3.43,23.06,Windy,MOQ 16,22.63
15/07/2020 15:00,13.32,55.66,0,0.88,39.08,Clear,SOQ 1,29.65
15/07/2020 16:00,15.46,32.23,0,0.79,32.05,Windy,SNCO 16A,24.58
15/07/2020 17:00,12.07,77.52,8,4.77,25.31,Cloudy,SOQ 7,16.71
15/07/2020 18:00,25.87,59.05,4,1.11,51.19,Windy,SNCO 16A,38.02
15/07/2020 19:00,24.96,37.49,8,3.35,21.58,Windy,SNCO 13B,33.08
15/07/2020 20:00,27.16,58.16,7,4.57,39.62,Clear,MOQ 4,38.39
15/07/2020 21:00,14.93,64.09,3,3.64,40.2,Windy,CBQ 22,38.02
15/07/2020 22:00,10.69,73.22,6,4.41,22.14,Rain,SOQ 15,17.65
15/07/2020 23:00,10.64,42.86,4,1.53,52.5,Clear,CBQ 7,33.47
16/07/2020 00:00,13.51,54.92,6,2.63,52.32,Windy,MOQ 2,27.2
16/07/2020 01:00,29.58,53.71,4,4.07,63.92,Clear,SNCO 6A,15.29
16/07/2020 02:00,17.71,74.73,8,1.4,32.23,Rain,SOQ 4,29.99
16/07/2020 03:00,24.58,33.73,0,3.3,38.65,Cloudy,SOQ 17,36.42
16/07/2020 04:00,31.97,59.46,2,3.34,26.11,Windy,SOQ 13,34.52
16/07/2020 05:00,22.99,54.81,7,1.75,38.91,Rain,MOQ 3,37.61
16/07/2020 06:00,26.69,56.84,10,1.84,41.18,Windy,MOQ 4,33.52
16/07/2020 07:00,13.86,71.47,10,3.32,67.94,Clear,MOQ 9,28.98
16/07/2020 08:00,10.88,73.75,4,4.48,48.32,Clear,MOQ 10,29.27
16/07/2020 09:00,20.41,38.71,4,2.15,27.48,Rain,SOQ 10,39.61
16/07/2020 10:00,19.18,73.21,9,1.79,68.34,Clear,SOQ 8,39.08
16/07/2020 11:00,32.07,61.68,8,2.96,64.96,Windy,SOQ 1,33.56
16/07/2020 12:00,26.23,52.68,4,0.95,46.55,Clear,MOQ 9,19.61
16/07/2020 13:00,21.28,76.45,9,2.84,57.16,Clear,SNCO 14A,17.99
16/07/2020 14:00,11.22,63.17,6,1.96,21.66,Rain,SNCO 6A,37.15
16/07/2020 15:00,21.88,37.02,1,0.59,26.45,Cloudy,MOQ 15,38.44
16/07/2020 16:00,15.5,31.77,0,3.53,44.69,Rain,SNCO 15B,27.27
16/07/2020 17:00,12.09,33.32,7,4.6,33.76,Windy,CBQ 29,25.15
16/07/2020 18:00,17.38,79.4,1,0.89,32.06,Clear,CBQ 26,23.54
16/07/2020 19:00,10.95,53.57,7,3.63,64.58,Rain,SNCO 6A,20.96
16/07/2020 20:00,10.59,73.75,10,2.94,65.72,Cloudy,SNCO 11B,38.01
16/07/2020 21:00,30.45,39.49,4,3.95,27.77,Rain,CBQ 1,33.72
16/07/2020 22:00,11.93,65.29,8,1.52,48.43,Clear,SNCO 14A,22.53
16/07/2020 23:00,29.72,40.61,1,4.12,44.17,Rain,SNCO 7B,33.58
17/07/2020 00:00,24.7,35.12,7,4.05,26.25,Clear,MOQ 17,23.91
17/07/2020 01:00,33.89,59.8,10,3.56,39.9,Cloudy,SNCO 18B,31.57
17/07/2020 02:00,10.7,42.83,0,4.64,61.48,Windy,CBQ 13,39.56
17/07/2020 03:00,31.86,35.3,3,3.1,57.67,Cloudy,CBQ 8,20.26
17/07/2020 04:00,34.38,41.61,0,1.83,24.17,Cloudy,SNCO 13A,35.3
17/07/2020 05:00,28.92,44.42,9,0.92,37.03,Windy,CBQ 5,22.64
17/07/2020 06:00,12.97,38.61,9,3.63,53.22,Windy,CBQ 22,28.83
17/07/2020 07:00,21.99,74.39,8,0.71,36.37,Rain,CBQ 19,15.49
17/07/2020 08:00,12.47,38.55,5,0.93,42.29,Clear,SOQ 5,17.97
17/07/2020 09:00,13.27,61.86,2,3.72,53.01,Windy,CBQ 8,28.85
17/07/2020 10:00,26.43,44.52,5,0.6,34.49,Windy,MOQ 14,16.5
17/07/2020 11:00,20.99,62.27,7,1.67,44.26,Windy,SNCO 3B,29.76
17/07/2020 12:00,31.82,63.43,4,3.31,57.51,Windy,CBQ 8,20.82
17/07/2020 13:00,25.47,77.27,4,3.31,38.76,Cloudy,CBQ 24,31.47
17/07/2020 14:00,15.88,50.48,10,4.64,34.91,Clear,SOQ 1,31.33
17/07/2020 15:00,14.58,77.75,6,4.44,49.82,Windy,MOQ 17,23.53
17/07/2020 16:00,27.48,47.98,9,3.8,46.72,Cloudy,MOQ 9,19.29
17/07/2020 17:00,21.22,33.73,2,0.81,44.6,Rain,CBQ 21,21.72
17/07/2020 18:00,21.37,32.12,7,4.53,46.92,Clear,SNCO 12B,35.56
17/07/2020 19:00,21.11,69.92,2,1.88,66.77,Clear,CBQ 12,24.15
17/07/2020 20:00,10.71,58.23,7,1.61,44.77,Rain,MOQ 20,38.95
17/07/2020 21:00,31.6,39.15,6,3.16,68.52,Rain,SOQ 1,31.83
17/07/2020 22:00,31.9,79.19,5,1.57,46.39,Cloudy,SNCO 2B,25.19
17/07/2020 23:00,21.69,47.73,3,3.72,30.34,Clear,CBQ 9,25.9
18/07/2020 00:00,29.54,47.69,10,3.45,36.27,Clear,CBQ 2,36.92
18/07/2020 01:00,24.25,75.74,9,3.25,53.02,Rain,SNCO 9B,18.86
18/07/2020 02:00,17.89,73.27,5,2.73,45.14,Windy,MOQ 11,32.09
18/07/2020 03:00,25.41,51.18,8,2.61,68.24,Windy,SOQ 10,21.4
18/07/2020 04:00,28.26,53.6,7,4.3,29.95,Cloudy,SOQ 10,27.76
18/07/2020 05:00,13.55,50.95,10,1.42,27.44,Cloudy,SNCO 18B,20.91
18/07/2020 06:00,25.78,37.8,4,2.63,37.24,Windy,SOQ 3,30.35
18/07/2020 07:00,30,48.98,5,0.92,41.12,Cloudy,MOQ 14,32.95
18/07/2020 08:00,16.76,67.81,3,2.05,69.97,Cloudy,SOQ 9,22.08
18/07/2020 09:00,31.24,57.61,5,2.28,68.94,Rain,MOQ 14,37.92
18/07/2020 10:00,31.22,79.1,8,0.95,39.17,Clear,SOQ 5,37.65
18/07/2020 11:00,24.29,71.49,3,4.92,27.71,Cloudy,SOQ 1,21.9
18/07/2020 12:00,17.54,46.76,8,1.32,59.36,Cloudy,CBQ 29,30.2
18/07/2020 13:00,22.42,67.99,4,3.64,28.22,Windy,SNCO 11B,17.98
18/07/2020 14:00,28.29,61.62,5,0.76,25.92,Cloudy,MOQ 12,31.03
18/07/2020 15:00,32,37.61,8,3.77,25.78,Clear,SOQ 15,31.33
18/07/2020 16:00,12.39,42.27,0,0.74,29.43,Clear,MOQ 16,15.98
18/07/2020 17:00,34.48,54.93,9,3.24,26.1,Windy,SNCO 2A,27.26
18/07/2020 18:00,20.69,40.67,3,4.15,42.82,Cloudy,SNCO 17A,15.38
18/07/2020 19:00,33.3,52.05,10,1.75,64.1,Clear,SOQ 11,22.15
18/07/2020 20:00,22.59,72.12,6,3.71,48.12,Cloudy,SOQ 15,34.42
18/07/2020 21:00,32.86,57.3,9,3.91,61.74,Rain,CBQ 3,29.08
18/07/2020 22:00,32.99,30.09,4,4.03,39.64,Cloudy,CBQ 27,27.35
18/07/2020 23:00,11.27,55.12,0,2.82,27.13,Windy,CBQ 21,16.71
19/07/2020 00:00,28.22,62.48,0,4.19,36.88,Clear,SOQ 10,16.14
19/07/2020 01:00,27.96,35.36,1,2.56,29.81,Rain,CBQ 21,27.19
19/07/2020 02:00,18.14,56.18,10,4.54,67.65,Rain,MOQ 12,35.28
19/07/2020 03:00,19.36,57.7,6,2.54,32.44,Windy,CBQ 6,38.61
19/07/2020 04:00,12.24,55.11,10,0.97,38.51,Rain,SOQ 7,17.79
19/07/2020 05:00,23.54,46.88,10,3.78,25.82,Clear,CBQ 14,17.92
19/07/2020 06:00,23.07,77.63,1,1.44,23.34,Windy,CBQ 26,32.39
19/07/2020 07:00,11.89,73.55,2,0.7,38.51,Clear,SOQ 5,30.84
19/07/2020 08:00,14.18,58.59,10,1.5,66.69,Rain,MOQ 9,22.83
19/07/2020 09:00,29.91,71.92,9,2.53,33.62,Windy,MOQ 12,23.63
19/07/2020 10:00,23.81,79.7,4,1.88,35.11,Windy,CBQ 1,15.45
19/07/2020 11:00,14.77,53.26,5,2.8,57.55,Windy,SNCO 9B,21.11
19/07/2020 12:00,24.54,61.24,2,0.96,36.46,Cloudy,CBQ 24,28.68
19/07/2020 13:00,31,40.66,9,4.49,31.82,Cloudy,SOQ 16,29.48
19/07/2020 14:00,32.74,71.87,9,2.5,47.31,Clear,CBQ 6,22.94
19/07/2020 15:00,19.9,38.01,10,2.36,35.48,Rain,SOQ 8,20.38
19/07/2020 16:00,32.71,35.02,7,1.52,55.46,Windy,MOQ 8,36.83
19/07/2020 17:00,32.17,38.16,4,3.84,52.86,Cloudy,SOQ 6,27.65
19/07/2020 18:00,25.48,44.59,2,3.32,23.44,Cloudy,SOQ 1,36.08
19/07/2020 19:00,24.37,71,10,2.75,49.22,Windy,CBQ 14,36.78
19/07/2020 20:00,10.34,46.84,8,2.56,52.81,Rain,MOQ 8,35.79
19/07/2020 21:00,13.58,76.19,0,4.15,52.88,Cloudy,CBQ 23,16.22
19/07/2020 22:00,33.86,66,8,4.85,51.36,Rain,MOQ 5,21.29
19/07/2020 23:00,24.88,72.4,5,3.84,31.04,Windy,CBQ 9,24.85
20/07/2020 00:00,32.7,40.07,6,1.63,59.22,Clear,SOQ 14,22.72
20/07/2020 01:00,32.04,34.98,4,4.83,20.68,Rain,SOQ 18,20.19
20/07/2020 02:00,34.22,78.13,4,4.02,45.13,Rain,SOQ 16,33.2
20/07/2020 03:00,18.52,33.21,10,3.03,42.29,Cloudy,SOQ 16,30.75
20/07/2020 04:00,34.4,53.09,7,4.8,38.54,Clear,SNCO 3A,15.15
20/07/2020 05:00,21.2,75.8,7,0.78,36.14,Cloudy,SNCO 12A,36.34
20/07/2020 06:00,11.81,48.93,9,1.05,34.94,Windy,SOQ 1,28.11
20/07/2020 07:00,24.41,45.07,5,4.82,27.81,Clear,SNCO 20A,38.28
20/07/2020 08:00,16.38,39.8,9,3.52,50.5,Clear,CBQ 9,19.14
20/07/2020 09:00,20.18,41.35,10,4.51,30.69,Clear,MOQ 11,18.57
20/07/2020 10:00,17.68,48.93,8,2.04,56.26,Rain,MOQ 6,24.2
20/07/2020 11:00,30.88,62.61,1,2.23,41.47,Windy,SNCO 4B,19.4
20/07/2020 12:00,20.94,53.09,4,2.53,29.46,Clear,CBQ 7,35.25
20/07/2020 13:00,13.38,65.39,2,3.14,46.92,Windy,SNCO 18B,36.68
20/07/2020 14:00,25.1,68.29,2,3.87,49.92,Cloudy,MOQ 4,19.32
20/07/2020 15:00,11.95,30.53,3,4.26,34.39,Rain,CBQ 10,30.15
20/07/2020 16:00,23.95,55.07,8,4.53,66.04,Cloudy,SOQ 13,24.32
20/07/2020 17:00,11.05,46.99,1,2.25,43.66,Cloudy,CBQ 26,17.31
20/07/2020 18:00,34,71.13,9,0.92,30.35,Cloudy,SOQ 9,36.88
20/07/2020 19:00,33.07,79.19,0,2.85,53.3,Cloudy,SNCO 16B,17.33
20/07/2020 20:00,23.12,51.39,3,4.45,45.68,Clear,SOQ 15,29.79
20/07/2020 21:00,30.87,43.48,4,1.97,36.61,Clear,SOQ 18,34.76
20/07/2020 22:00,23.04,38.35,1,3.16,65.49,Rain,SNCO 13A,16.18
20/07/2020 23:00,30.41,46.77,4,2.04,44.88,Rain,MOQ 19,30.75
21/07/2020 00:00,17.12,51.51,3,4.06,33.41,Rain,SOQ 19,39.39
21/07/2020 01:00,24.11,77.92,7,1.49,22.28,Cloudy,SOQ 15,17.56
21/07/2020 02:00,20.49,36.95,7,4.32,23.73,Clear,CBQ 19,15.37
21/07/2020 03:00,20.88,65.03,9,3.31,44.93,Clear,SNCO 15B,26.49
21/07/2020 04:00,18.27,52.28,1,1.38,67.63,Rain,MOQ 9,17.35
21/07/2020 05:00,23.19,41.46,9,3.18,32.17,Clear,SOQ 10,38.25
21/07/2020 06:00,25.68,39.03,1,4.52,64.38,Rain,CBQ 21,18.2
21/07/2020 07:00,30.76,36.92,5,1.38,59.05,Cloudy,SNCO 19B,32.67
21/07/2020 08:00,27.92,45.94,0,0.71,64.96,Rain,CBQ 2,26.67
21/07/2020 09:00,15.81,35.03,8,1.41,47.03,Windy,MOQ 12,27.25
21/07/2020 10:00,30.78,52.87,0,2.96,20.87,Cloudy,CBQ 28,36.37
21/07/2020 11:00,23.35,50.82,5,0.94,46.14,Clear,CBQ 27,21.27
21/07/2020 12:00,34.52,40.57,2,3.97,64.8,Rain,CBQ 3,33.31
21/07/2020 13:00,20.17,69.04,9,4.2,44.33,Cloudy,SNCO 14A,16.92
21/07/2020 14:00,33.38,78.32,8,0.63,69.9,Clear,SOQ 14,39.05
21/07/2020 15:00,26.86,68.22,1,2.23,68.05,Cloudy,SNCO 16B,32.57
21/07/2020 16:00,16.07,31.61,5,4.77,31.35,Cloudy,CBQ 26,28.14
21/07/2020 17:00,23.62,61,5,3.31,54.92,Rain,SOQ 17,36.02
21/07/2020 18:00,13.32,46.15,3,4.3,33.05,Clear,MOQ 5,24.1
21/07/2020 19:00,19.29,44.23,1,4.37,66.14,Windy,SOQ 10,26.34
21/07/2020 20:00,15.7,31.39,0,4.53,61.53,Windy,MOQ 2,28.53
21/07/2020 21:00,27.64,39.02,6,1.62,30.48,Clear,CBQ 5,24.82
21/07/2020 22:00,14.76,34.46,6,4.01,69.56,Cloudy,SNCO 1A,22.12
21/07/2020 23:00,21.79,36.05,7,2.98,23.85,Rain,MOQ 19,35.03
22/07/2020 00:00,22.66,38.16,5,1.53,61.97,Rain,MOQ 19,18.97
22/07/2020 01:00,10.51,54.93,4,2.6,64.76,Clear,SOQ 3,36.87
22/07/2020 02:00,11.46,69.71,7,3.03,33.79,Rain,SOQ 3,22.02
22/07/2020 03:00,31.76,41.59,0,1.6,22.32,Cloudy,SOQ 9,34.62
22/07/2020 04:00,11.09,48.62,7,1.1,56.91,Clear,SOQ 18,28.19
22/07/2020 05:00,13.79,38.37,6,4.56,59.56,Clear,CBQ 14,28.75
22/07/2020 06:00,15.32,45.7,5,2.78,39.32,Cloudy,CBQ 8,31.25
22/07/2020 07:00,18.94,33.25,7,1.69,46.42,Windy,SNCO 11B,15.41
22/07/2020 08:00,32.73,60.93,7,2.68,47.86,Cloudy,SNCO 8B,36.02
22/07/2020 09:00,15.25,42.58,0,1.77,65.24,Windy,MOQ 11,32.89
22/07/2020 10:00,21.15,32.65,10,0.62,33.49,Clear,SOQ 14,36.83
22/07/2020 11:00,25.35,45.77,4,1.28,65.12,Cloudy,SOQ 3,33.05
22/07/2020 12:00,34.42,44.23,9,1.11,61.79,Windy,SOQ 14,19.43
22/07/2020 13:00,26.25,71.53,10,2.78,46.14,Cloudy,MOQ 3,24.62
22/07/2020 14:00,15.1,63.79,7,4.59,58.74,Clear,CBQ 3,27.58
22/07/2020 15:00,25.29,50.08,8,3.04,64.13,Rain,SOQ 6,36.18
22/07/2020 16:00,32.88,65.81,4,1.2,27.49,Clear,CBQ 21,24.38
22/07/2020 17:00,29.32,41.78,7,2.5,64.87,Windy,CBQ 5,16.92
22/07/2020 18:00,11.96,51.29,7,1,31.7,Windy,CBQ 10,15.71
22/07/2020 19:00,33.87,72.92,3,2.95,47.84,Clear,MOQ 6,24.73
